number;id;nodes_x;nodes_y;weights
1;a6a068a075e6d37a96b3922d38cc56b0;-0.8220455050468445,-0.5871753692626953,-0.3523052036762238,-0.1174350678920746,0.1174350678920746,0.3523052036762238,0.5871753692626953,0.8220455050468445,-0.7620842456817627,-0.5443459153175354,-0.3266075551509857,-0.1088691800832748,0.1088691800832748,0.3266075551509857,0.5443459153175354,0.7620842456817627,-0.6779828667640686,-0.4842734634876251,-0.290564090013504,-0.09685469418764114,0.09685469418764114,0.290564090013504,0.4842734634876251,0.6779828667640686,-0.5920446515083313,-0.4228890240192413,-0.2537334263324738,-0.08457780629396439,0.08457780629396439,0.2537334263324738,0.4228890240192413,0.5920446515083313,-0.5167824625968933,-0.3691303133964539,-0.2214781939983368,-0.07382606714963913,0.07382606714963913,0.2214781939983368,0.3691303133964539,0.5167824625968933,-0.4596611559391022,-0.3283294141292572,-0.1969976425170898,-0.06566587835550308,0.06566587835550308,0.1969976425170898,0.3283294141292572,0.4596611559391022,-0.4203217625617981,-0.3002298176288605,-0.180137887597084,-0.06004596501588821,0.06004596501588821,0.180137887597084,0.3002298176288605,0.4203217625617981,-0.3995113968849182,-0.2853652834892273,-0.1712191700935364,-0.05707305669784546,0.05707305669784546,0.1712191700935364,0.2853652834892273,0.3995113968849182;-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.685921311378479,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.4115527868270874,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,-0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.1371842622756958,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.4115527868270874,0.685921311378479,0.685921311378479,0.685921311378479,0.685921311378479,0.685921311378479,0.685921311378479,0.685921311378479,0.685921311378479,0.9602898359298706,0.9602898359298706,0.9602898359298706,0.9602898359298706,0.9602898359298706,0.9602898359298706,0.9602898359298706,0.9602898359298706;0.008772016502916813,0.01927055604755878,0.02718442492187023,0.03142856806516647,0.03142856806516647,0.02718442492187023,0.01927055604755878,0.008772016502916813,0.01786493137478828,0.03924606740474701,0.05536331981420517,0.06400686502456665,0.06400686502456665,0.05536331981420517,0.03924606740474701,0.01786493137478828,0.02242038212716579,0.04925358667969704,0.06948063522577286,0.08032823354005814,0.08032823354005814,0.06948063522577286,0.04925358667969704,0.02242038212716579,0.02263513952493668,0.04972536861896515,0.07014616578817368,0.08109766989946365,0.08109766989946365,0.07014616578817368,0.04972536861896515,0.02263513952493668,0.01975770480930805,0.04340415447950363,0.06122900918126106,0.07078833132982254,0.07078833132982254,0.06122900918126106,0.04340415447950363,0.01975770480930805,0.0152006484568119,0.03339311480522156,0.04710672050714493,0.05446121096611023,0.05446121096611023,0.04710672050714493,0.03339311480522156,0.0152006484568119,0.00985326711088419,0.02164587005972862,0.03053521737456322,0.03530249744653702,0.03530249744653702,0.03053521737456322,0.02164587005972862,0.00985326711088419,0.004263170994818211,0.009365426376461983,0.01321154180914164,0.0152741800993681,0.0152741800993681,0.01321154180914164,0.009365426376461983,0.004263170994818211
2;d04baa82e0f807196c45450786d616ab;-0.132970467209816,-0.09497890621423721,-0.05698734521865845,-0.01899578049778938,0.01899578049778938,0.05698734521865845,0.09497890621423721,0.132970467209816,-0.1950160413980484,-0.1392971724271774,-0.08357830345630646,-0.02785943448543549,0.02785943448543549,0.08357830345630646,0.1392971724271774,0.1950160413980484,-0.2803242802619934,-0.2002316117286682,-0.1201389729976654,-0.0400463230907917,0.0400463230907917,0.1201389729976654,0.2002316117286682,0.2803242802619934,-0.3672804236412048,-0.262343168258667,-0.157405897974968,-0.05246863514184952,0.05246863514184952,0.157405897974968,0.262343168258667,0.3672804236412048,-0.443264901638031,-0.3166177868843079,-0.1899706721305847,-0.06332355737686157,0.06332355737686157,0.1899706721305847,0.3166177868843079,0.443264901638031,-0.5013982653617859,-0.3581416010856628,-0.2148849666118622,-0.07162832468748093,0.07162832468748093,0.2148849666118622,0.3581416010856628,0.5013982653617859,-0.5414673686027527,-0.386762410402298,-0.2320574373006821,-0.07735247910022736,0.07735247910022736,0.2320574373006821,0.386762410402298,0.5414673686027527,-0.5627244710922241,-0.4019460678100586,-0.2411676347255707,-0.08038920909166336,0.08038920909166336,0.2411676347255707,0.4019460678100586,0.5627244710922241;-0.9602894186973572,-0.9602896571159363,-0.9602896571159363,-0.9602896571159363,-0.9602896571159363,-0.9602896571159363,-0.9602894186973572,-0.9602893590927124,-0.6859210133552551,-0.6859211921691895,-0.6859211921691895,-0.6859211921691895,-0.6859211921691895,-0.6859211921691895,-0.6859210133552551,-0.6859210133552551,-0.4115526080131531,-0.4115527272224426,-0.4115527272224426,-0.4115527272224426,-0.4115527272224426,-0.4115527272224426,-0.4115526080131531,-0.4115525782108307,-0.137184202671051,-0.1371842324733734,-0.1371842324733734,-0.1371842324733734,-0.1371842324733734,-0.1371842324733734,-0.137184202671051,-0.137184202671051,0.137184202671051,0.1371842324733734,0.1371842324733734,0.1371842324733734,0.1371842324733734,0.1371842324733734,0.137184202671051,0.137184202671051,0.4115526080131531,0.4115527272224426,0.4115527272224426,0.4115527272224426,0.4115527272224426,0.4115527272224426,0.4115526080131531,0.4115525782108307,0.6859210133552551,0.6859211921691895,0.6859211921691895,0.6859211921691895,0.6859211921691895,0.6859211921691895,0.6859210133552551,0.6859210133552551,0.9602894186973572,0.9602896571159363,0.9602896571159363,0.9602896571159363,0.9602896571159363,0.9602896571159363,0.9602894186973572,0.9602893590927124;0.001418922212906182,0.00311711966060102,0.004397232551127672,0.005083746276795864,0.005083746276795864,0.004397232551127672,0.003117119194939733,0.001418922212906182,0.004571603145450354,0.01004299987107515,0.01416737586259842,0.01637924276292324,0.01637924276292324,0.01416737586259842,0.01004299707710743,0.004571603145450354,0.009270108304917812,0.02036477997899055,0.02872801758348942,0.03321315348148346,0.03321315348148346,0.02872801758348942,0.02036477625370026,0.009270107373595238,0.01404191553592682,0.03084759227931499,0.04351582378149033,0.0503096915781498,0.0503096915781498,0.04351582378149033,0.0308475848287344,0.01404191460460424,0.01694696396589279,0.03722946718335152,0.05251855403184891,0.06071796268224716,0.06071796268224716,0.05251855403184891,0.03722945973277092,0.01694696396589279,0.016580855473876,0.03642519190907478,0.05138398706912994,0.05940626189112663,0.05940626189112663,0.05138398706912994,0.03642518445849419,0.016580855473876,0.01269318163394928,0.02788466028869152,0.03933610394597054,0.04547741264104843,0.04547741264104843,0.03933610394597054,0.02788465470075607,0.01269317977130413,0.006004809401929379,0.01319149788469076,0.01860887184739113,0.02151416428387165,0.02151416428387165,0.01860887184739113,0.01319149509072304,0.006004808470606804
3;9c469d7854cdb09290680f17cdd18fee;-0.5547529458999634,-0.3962520956993103,-0.2377512603998184,-0.07925041764974594,0.07925041764974594,0.2377512603998184,0.3962520956993103,0.5547529458999634,-0.5562235116958618,-0.3973024785518646,-0.238381490111351,-0.07946049422025681,0.07946049422025681,0.238381490111351,0.3973024785518646,0.5562235116958618,-0.5565664172172546,-0.3975474238395691,-0.2385284602642059,-0.07950948178768158,0.07950948178768158,0.2385284602642059,0.3975474238395691,0.5565664172172546,-0.5562207102775574,-0.397300511598587,-0.2383803129196167,-0.07946010679006577,0.07946010679006577,0.2383803129196167,0.397300511598587,0.5562207102775574,-0.5563127398490906,-0.3973662257194519,-0.2384197413921356,-0.07947324216365814,0.07947324216365814,0.2384197413921356,0.3973662257194519,0.5563127398490906,-0.5565945506095886,-0.3975675404071808,-0.2385405302047729,-0.07951350510120392,0.07951350510120392,0.2385405302047729,0.3975675404071808,0.5565945506095886,-0.5564215183258057,-0.397443950176239,-0.2384663671255112,-0.07948879152536392,0.07948879152536392,0.2384663671255112,0.397443950176239,0.5564215183258057,-0.556232213973999,-0.397308737039566,-0.2383852452039719,-0.07946174591779709,0.07946174591779709,0.2383852452039719,0.397308737039566,0.556232213973999;-0.4908949136734009,-0.4639180600643158,-0.4131011366844177,-0.3426589667797089,-0.2538795173168182,-0.1590240001678467,-0.07166436314582825,-0.01481171138584614,-0.3506392240524292,-0.3313700258731842,-0.2950722277164459,-0.2447564005851746,-0.1813425123691559,-0.1135885715484619,-0.05118883028626442,-0.01057979371398687,-0.2103835344314575,-0.198822021484375,-0.1770433336496353,-0.1468538343906403,-0.1088055074214935,-0.06815314292907715,-0.03071329742670059,-0.006347876507788897,-0.07012784481048584,-0.0662740096449852,-0.0590144470334053,-0.04895127937197685,-0.03626850247383118,-0.02271771430969238,-0.01023776642978191,-0.002115958835929632,0.07012784481048584,0.0662740096449852,0.0590144470334053,0.04895127937197685,0.03626850247383118,0.02271771430969238,0.01023776642978191,0.002115958835929632,0.2103835344314575,0.198822021484375,0.1770433336496353,0.1468538343906403,0.1088055074214935,0.06815314292907715,0.03071329742670059,0.006347876507788897,0.3506392240524292,0.3313700258731842,0.2950722277164459,0.2447564005851746,0.1813425123691559,0.1135885715484619,0.05118883028626442,0.01057979371398687,0.4908949136734009,0.4639180600643158,0.4131011366844177,0.3426589667797089,0.2538795173168182,0.1590240001678467,0.07166436314582825,0.01481171138584614;0.003026142716407776,0.006282564252614975,0.00789183471351862,0.007568121887743473,0.005607298575341702,0.003037975402548909,0.0009705075062811375,9.130742546403781e-05,0.006665518041700125,0.0138382576406002,0.01738291047513485,0.01666988618671894,0.01235088799148798,0.006691582035273314,0.002137683564797044,0.0002011178585235029,0.00940865371376276,0.01953327469527721,0.02453669719398022,0.02353023365139961,0.01743379049003124,0.00944544468075037,0.003017428796738386,0.0002838861546479166,0.01087081525474787,0.02256886288523674,0.02834984660148621,0.02718697488307953,0.02014310471713543,0.01091332267969847,0.003486355300992727,0.0003280037781223655,0.01087261270731688,0.0225725956261158,0.02835453487932682,0.02719146944582462,0.0201464369893074,0.01091512758284807,0.003486931789666414,0.0003280580276623368,0.009409129619598389,0.01953426189720631,0.02453793957829475,0.02353142388164997,0.01743467152118683,0.009445921517908573,0.003017581300809979,0.0002839005319401622,0.006667891051620245,0.01384318433701992,0.01738910004496574,0.01667582243680954,0.01235528569668531,0.00669396435841918,0.002138444688171148,0.0002011894539464265,0.003034211928024888,0.006299317348748446,0.007912878878414631,0.007588302716612816,0.005622250959277153,0.003046076279133558,0.0009730954770930111,9.155090810963884e-05
4;c462ab1cc4dd0821f5a42dd03d2c9dc0;-0.9492242932319641,-0.6780173778533936,-0.4068104028701782,-0.1356034725904465,0.1356034725904465,0.4068104028701782,0.6780173778533936,0.9492242932319641,-0.9488036036491394,-0.677716851234436,-0.4066300988197327,-0.1355433762073517,0.1355433762073517,0.4066300988197327,0.677716851234436,0.9488036036491394,-0.9488959312438965,-0.6777827739715576,-0.4066696763038635,-0.1355565637350082,0.1355565637350082,0.4066696763038635,0.6777827739715576,0.9488959312438965,-0.9487696886062622,-0.6776926517486572,-0.4066155850887299,-0.1355385333299637,0.1355385333299637,0.4066155850887299,0.6776926517486572,0.9487696886062622,-0.9485380053520203,-0.677527129650116,-0.4065162837505341,-0.1355054378509521,0.1355054378509521,0.4065162837505341,0.677527129650116,0.9485380053520203,-0.9480583667755127,-0.677184522151947,-0.4063107371330261,-0.1354369074106216,0.1354369074106216,0.4063107371330261,0.677184522151947,0.9480583667755127,-0.947725236415863,-0.6769465804100037,-0.4061679542064667,-0.1353893131017685,0.1353893131017685,0.4061679542064667,0.6769465804100037,0.947725236415863,-0.948529839515686,-0.677521288394928,-0.4065127968788147,-0.1355042606592178,0.1355042606592178,0.4065127968788147,0.677521288394928,0.948529839515686;-0.01236303988844156,-0.04203802347183228,-0.08438723534345627,-0.1480922549962997,-0.2313057780265808,-0.3329647481441498,-0.437527060508728,-0.5186033248901367,-0.008830742910504341,-0.03002715855836868,-0.06027659773826599,-0.1057801768183708,-0.1652184128761292,-0.2378319650888443,-0.3125193417072296,-0.37043097615242,-0.00529844593256712,-0.01801629550755024,-0.03616596013307571,-0.06346810609102249,-0.09913104772567749,-0.1426991820335388,-0.18751160800457,-0.2222585827112198,-0.001766148605383933,-0.006005431525409222,-0.01205531973391771,-0.02115603536367416,-0.03304368257522583,-0.04756639152765274,-0.0625038668513298,-0.07408619672060013,0.001766148605383933,0.006005431525409222,0.01205531973391771,0.02115603536367416,0.03304368257522583,0.04756639152765274,0.0625038668513298,0.07408619672060013,0.00529844593256712,0.01801629550755024,0.03616596013307571,0.06346810609102249,0.09913104772567749,0.1426991820335388,0.18751160800457,0.2222585827112198,0.008830742910504341,0.03002715855836868,0.06027659773826599,0.1057801768183708,0.1652184128761292,0.2378319650888443,0.3125193417072296,0.37043097615242,0.01236303988844156,0.04203802347183228,0.08438723534345627,0.1480922549962997,0.2313057780265808,0.3329647481441498,0.437527060508728,0.5186033248901367;0.0001304053439525887,0.0009741081157699227,0.002758465707302094,0.005596642848104239,0.008741415105760098,0.01088401395827532,0.01013840921223164,0.005470227915793657,0.0002863503177650273,0.002138993237167597,0.006057172082364559,0.01228937692940235,0.0191948190331459,0.02389964275062084,0.02226240560412407,0.01201178878545761,0.0004039855557493865,0.003017710987478495,0.008545512333512306,0.01733796298503876,0.0270802229642868,0.03371782600879669,0.03140800073742867,0.01694633811712265,0.0004669952904805541,0.003488383954390883,0.009878357872366905,0.02004216983914375,0.03130393475294113,0.03897680342197418,0.0363067165017128,0.01958946324884892,0.0004668812616728246,0.003487532259896398,0.009875944815576077,0.02003727667033672,0.03129628673195839,0.03896728530526161,0.03629785031080246,0.01958467811346054,0.0004036289756186306,0.003015047404915094,0.008537969551980495,0.01732265762984753,0.02705631963908672,0.03368806466460228,0.03138028085231781,0.01693138107657433,0.0002860248496290296,0.002136562252417207,0.006050287745893002,0.01227540895342827,0.01917300373315811,0.02387247793376446,0.02223710343241692,0.0119981374591589,0.0001303099270444363,0.0009733954793773592,0.002756447531282902,0.005592548288404942,0.008735019713640213,0.01087605115026236,0.0101309921592474,0.005466225557029247
5;86791adeb24851ae9bd3f4419416f295;-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706,-0.9602898359298706,-0.685921311378479,-0.4115527868270874,-0.1371842622756958,0.1371842622756958,0.4115527868270874,0.685921311378479,0.9602898359298706;-0.9081507921218872,-0.8931882977485657,-0.8700259327888489,-0.8464540839195251,-0.8200839161872864,-0.7987254858016968,-0.7826295495033264,-0.7732328176498413,-0.6486791372299194,-0.6379916667938232,-0.6214470863342285,-0.6046100854873657,-0.5857741832733154,-0.5705181956291199,-0.5590211153030396,-0.5523091554641724,-0.3892074823379517,-0.3827950060367584,-0.3728682696819305,-0.3627660572528839,-0.3514645099639893,-0.3423109352588654,-0.3354126811027527,-0.3313854932785034,-0.1297358274459839,-0.1275983303785324,-0.1242894157767296,-0.1209220141172409,-0.1171548441052437,-0.1141036450862885,-0.111804224550724,-0.1104618310928345,0.1297358274459839,0.1275983303785324,0.1242894157767296,0.1209220141172409,0.1171548441052437,0.1141036450862885,0.111804224550724,0.1104618310928345,0.3892074823379517,0.3827950060367584,0.3728682696819305,0.3627660572528839,0.3514645099639893,0.3423109352588654,0.3354126811027527,0.3313854932785034,0.6486791372299194,0.6379916667938232,0.6214470863342285,0.6046100854873657,0.5857741832733154,0.5705181956291199,0.5590211153030396,0.5523091554641724,0.9081507921218872,0.8931882977485657,0.8700259327888489,0.8464540839195251,0.8200839161872864,0.7987254858016968,0.7826295495033264,0.7732328176498413;0.009690842591226101,0.02093829959630966,0.02877110242843628,0.03236176073551178,0.03135357052087784,0.02641325071454048,0.01834655925631523,0.008251138031482697,0.02128905244171619,0.04599770903587341,0.06320498138666153,0.07109302282333374,0.06887820363044739,0.05802520737051964,0.04030411690473557,0.01812627911567688,0.03003186360001564,0.06488766521215439,0.08916147798299789,0.100288912653923,0.09716453403234482,0.08185451477766037,0.05685587972402573,0.0255702268332243,0.03472055867314339,0.07501818984746933,0.1030817255377769,0.1159464195370674,0.1123342588543892,0.09463396668434143,0.0657324492931366,0.02956235408782959,0.03472055867314339,0.07501818984746933,0.1030817255377769,0.1159464195370674,0.1123342588543892,0.09463396668434143,0.0657324492931366,0.02956235408782959,0.03003186360001564,0.06488766521215439,0.08916147798299789,0.100288912653923,0.09716453403234482,0.08185451477766037,0.05685587972402573,0.0255702268332243,0.02128905244171619,0.04599770903587341,0.06320498138666153,0.07109302282333374,0.06887820363044739,0.05802520737051964,0.04030411690473557,0.01812627911567688,0.009690842591226101,0.02093829959630966,0.02877110242843628,0.03236176073551178,0.03135357052087784,0.02641325071454048,0.01834655925631523,0.008251138031482697
6;7ab7046e3fa23fd4161c3d644e6640d6;-0.9602833986282349,-0.6859167218208313,-0.4115500450134277,-0.137183353304863,0.137183353304863,0.4115500450134277,0.6859167218208313,0.9602833986282349,-0.9602832198143005,-0.685916543006897,-0.4115499556064606,-0.1371833086013794,0.1371833086013794,0.4115499556064606,0.685916543006897,0.9602832198143005,-0.9602833986282349,-0.6859167218208313,-0.4115500450134277,-0.137183353304863,0.137183353304863,0.4115500450134277,0.6859167218208313,0.9602833986282349,-0.9602826237678528,-0.6859161853790283,-0.4115496873855591,-0.1371832340955734,0.1371832340955734,0.4115496873855591,0.6859161853790283,0.9602826237678528,-0.9602821469306946,-0.6859158277511597,-0.4115495085716248,-0.1371831595897675,0.1371831595897675,0.4115495085716248,0.6859158277511597,0.9602821469306946,-0.96028071641922,-0.6859148144721985,-0.4115488827228546,-0.1371829658746719,0.1371829658746719,0.4115488827228546,0.6859148144721985,0.96028071641922,-0.9602790474891663,-0.685913622379303,-0.4115481674671173,-0.1371827274560928,0.1371827274560928,0.4115481674671173,0.685913622379303,0.9602790474891663,-0.9602751135826111,-0.6859108209609985,-0.4115464687347412,-0.1371821612119675,0.1371821612119675,0.4115464687347412,0.6859108209609985,0.9602751135826111;-0.04297878220677376,-0.0657513365149498,-0.08657778799533844,-0.1132873147726059,-0.1382969915866852,-0.1607522368431091,-0.1776357591152191,-0.189492255449295,-0.03069913014769554,-0.04696524143218994,-0.06184127926826477,-0.08091951161623001,-0.09878356754779816,-0.1148230284452438,-0.1268826872110367,-0.1353516131639481,-0.01841947808861732,-0.02817914634943008,-0.0371047668159008,-0.04855170473456383,-0.05927014350891113,-0.06889381259679794,-0.07612961530685425,-0.08121097087860107,-0.006139826029539108,-0.009393048472702503,-0.01236825529485941,-0.01618390157818794,-0.01975671388208866,-0.02296460419893265,-0.02537653781473637,-0.02707032300531864,0.006139826029539108,0.009393048472702503,0.01236825529485941,0.01618390157818794,0.01975671388208866,0.02296460419893265,0.02537653781473637,0.02707032300531864,0.01841947808861732,0.02817914634943008,0.0371047668159008,0.04855170473456383,0.05927014350891113,0.06889381259679794,0.07612961530685425,0.08121097087860107,0.03069913014769554,0.04696524143218994,0.06184127926826477,0.08091951161623001,0.09878356754779816,0.1148230284452438,0.1268826872110367,0.1353516131639481,0.04297878220677376,0.0657513365149498,0.08657778799533844,0.1132873147726059,0.1382969915866852,0.1607522368431091,0.1776357591152191,0.189492255449295;0.0004586218856275082,0.001541345845907927,0.002863043220713735,0.00433118874207139,0.005287356209009886,0.005315919872373343,0.004164145328104496,0.002022051252424717,0.001007510232739151,0.003386060707271099,0.006289593875408173,0.00951484777033329,0.01161537691950798,0.01167812570929527,0.009147882461547852,0.004442084580659866,0.001421266468241811,0.004776621703058481,0.008872553706169128,0.01342232804745436,0.01638548634946346,0.01647400483489037,0.01290466170758009,0.006266324780881405,0.001643158961087465,0.005522362422198057,0.01025776471942663,0.01551786437630653,0.01894363947212696,0.01904597692191601,0.01491937786340714,0.007244642823934555,0.001643158146180212,0.005522360093891621,0.01025775913149118,0.01551785692572594,0.01894363015890121,0.01904596760869026,0.01491937041282654,0.007244638632982969,0.001421262393705547,0.004776608198881149,0.008872529491782188,0.01342229079455137,0.01638543978333473,0.01647396013140678,0.01290462538599968,0.0062663066200912,0.001007505925372243,0.003386046504601836,0.006289566867053509,0.009514806792140007,0.01161532755941153,0.01167807541787624,0.009147843345999718,0.004442065954208374,0.000458617927506566,0.001541332458145916,0.002863018540665507,0.004331151489168406,0.005287311039865017,0.005315874237567186,0.004164109472185373,0.002022033790126443
7;5e9ca2a2b1419a14102e743419fc21cc;-0.8394757509231567,-0.5996255278587341,-0.3597753047943115,-0.1199251040816307,0.1199251040816307,0.3597753047943115,0.5996255278587341,0.8394757509231567,-0.7738564014434814,-0.5527545809745789,-0.3316527307033539,-0.1105509176850319,0.1105509176850319,0.3316527307033539,0.5527545809745789,0.7738564014434814,-0.6715705394744873,-0.4796932339668274,-0.2878159284591675,-0.09593864530324936,0.09593864530324936,0.2878159284591675,0.4796932339668274,0.6715705394744873,-0.5431952476501465,-0.3879966139793396,-0.2327979654073715,-0.07759932428598404,0.07759932428598404,0.2327979654073715,0.3879966139793396,0.5431952476501465,-0.4117625951766968,-0.2941161394119263,-0.1764696836471558,-0.05882322788238525,0.05882322788238525,0.1764696836471558,0.2941161394119263,0.4117625951766968,-0.2937649488449097,-0.209832102060318,-0.1258992552757263,-0.04196641966700554,0.04196641966700554,0.1258992552757263,0.209832102060318,0.2937649488449097,-0.2025366574525833,-0.1446690410375595,-0.08680142462253571,-0.0289338082075119,0.0289338082075119,0.08680142462253571,0.1446690410375595,0.2025366574525833,-0.1484350711107254,-0.1060250550508499,-0.06361503154039383,-0.02120500989258289,0.02120500989258289,0.06361503154039383,0.1060250550508499,0.1484350711107254;-0.9602888822555542,-0.9602891206741333,-0.9602891206741333,-0.9602892398834229,-0.9602891206741333,-0.9602891206741333,-0.9602891206741333,-0.9602885246276855,-0.6859205961227417,-0.685920774936676,-0.6859208345413208,-0.6859208941459656,-0.6859208345413208,-0.6859208345413208,-0.685920774936676,-0.6859203577041626,-0.411552369594574,-0.4115524590015411,-0.4115524888038635,-0.4115525484085083,-0.4115524888038635,-0.4115524888038635,-0.4115524590015411,-0.411552220582962,-0.1371841281652451,-0.1371841579675674,-0.1371841579675674,-0.1371841877698898,-0.1371841579675674,-0.1371841579675674,-0.1371841579675674,-0.1371840685606003,0.1371841281652451,0.1371841579675674,0.1371841579675674,0.1371841877698898,0.1371841579675674,0.1371841579675674,0.1371841579675674,0.1371840685606003,0.411552369594574,0.4115524590015411,0.4115524888038635,0.4115525484085083,0.4115524888038635,0.4115524888038635,0.4115524590015411,0.411552220582962,0.6859205961227417,0.685920774936676,0.6859208345413208,0.6859208941459656,0.6859208345413208,0.6859208345413208,0.685920774936676,0.6859203577041626,0.9602888822555542,0.9602891206741333,0.9602891206741333,0.9602892398834229,0.9602891206741333,0.9602891206741333,0.9602891206741333,0.9602885246276855;0.008958004415035248,0.01967914402484894,0.02776081301271915,0.03209494426846504,0.03209494054317474,0.02776081301271915,0.01967914402484894,0.008958001621067524,0.01814087852835655,0.03985228389501572,0.05621849372982979,0.06499555706977844,0.06499554961919785,0.05621849372982979,0.03985228389501572,0.01814087107777596,0.02220830880105495,0.04878770932555199,0.06882344186306,0.07956843823194504,0.07956843078136444,0.06882344186306,0.04878770932555199,0.02220830135047436,0.02076750248670578,0.04562251269817352,0.06435838341712952,0.07440628856420517,0.07440628111362457,0.06435838341712952,0.04562251269817352,0.02076749503612518,0.01574255339801311,0.03458359465003014,0.04878609627485275,0.0564027838408947,0.0564027801156044,0.04878609627485275,0.03458359465003014,0.01574254781007767,0.009714576415717602,0.02134119719266891,0.03010542318224907,0.03480560705065727,0.03480560332536697,0.03010542318224907,0.02134119719266891,0.009714572690427303,0.004747900180518627,0.01043029222637415,0.01471371948719025,0.0170108862221241,0.01701088435947895,0.01471371948719025,0.01043029222637415,0.004747898317873478,0.00158394337631762,0.003479642095044255,0.004908632952719927,0.005674988962709904,0.005674988497048616,0.004908632952719927,0.003479642095044255,0.001583942910656333
