number;id;nodes_x;nodes_y;weights
1;0a96c8d6dc0ed2d3d4032f3df7e72eef;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;-0.1506158241404331,-0.0545751041676970,0.1045703137876621,0.3053687331095047,0.5207070940681695,0.7215055133900119,0.8806509313453708,0.9766916513181072,-0.1560602293773256,-0.0595650704964812,0.1003333808595708,0.3020819244042681,0.5184392086868694,0.7201877522315665,0.8800862035876185,0.9765813624684627,-0.1651315414510877,-0.0678792094770326,0.0932739245637988,0.2966055378763288,0.5146605230185264,0.7179921363310564,0.8791452703718878,0.9763976023459429,-0.1766662161401523,-0.0784510967277995,0.0842974356952346,0.2896420097165970,0.5098557153366661,0.7152002893580285,0.8779488217810625,0.9761639411934153,-0.1891480188532038,-0.0898910562000675,0.0745838749634746,0.2821066966696717,0.5046563782789861,0.7121791999851830,0.8766541311487255,0.9759110938018614,-0.2008927780820152,-0.1006554924500218,0.0654438945718869,0.2750163396527867,0.4997640591728658,0.7093365042537654,0.8754358912756746,0.9756731769076676,-0.2102746469066453,-0.1092542663287083,0.0581427574925324,0.2693524688014346,0.4958560100415343,0.7070657213504365,0.8744627451716771,0.9754831257496144,-0.2159681166745830,-0.1144725080281772,0.0537119981193313,0.2659152988660571,0.4934843759890057,0.7056876767357314,0.8738721828832399,0.9753677915296457;0.0060147276116665,0.0132132834994357,0.0186396059260652,0.0215496958281800,0.0215496958281800,0.0186396059260652,0.0132132834994357,0.0060147276116665,0.0132758052103071,0.0291645755639584,0.0411416432211077,0.0475648412741703,0.0475648412741703,0.0411416432211077,0.0291645755639584,0.0132758052103071,0.0188747558733613,0.0414644712843886,0.0584927587988749,0.0676248824823169,0.0676248824823169,0.0584927587988749,0.0414644712843886,0.0188747558733613,0.0220375893648591,0.0484126521967893,0.0682943614145826,0.0789567505397755,0.0789567505397755,0.0682943614145826,0.0484126521967893,0.0220375893648591,0.0222713590090881,0.0489262023992572,0.0690188121839664,0.0797943054636637,0.0797943054636637,0.0690188121839664,0.0489262023992572,0.0222713590090881,0.0194540763939419,0.0427371351138568,0.0602880697265983,0.0697004845397266,0.0697004845397266,0.0602880697265983,0.0427371351138568,0.0194540763939419,0.0138983852700823,0.0305322728832767,0.0430710152094796,0.0497954345417396,0.0497954345417396,0.0430710152094796,0.0305322728832767,0.0138983852700823,0.0063563500977682,0.0139637671539056,0.0196982920258426,0.0227736682403770,0.0227736682403770,0.0196982920258426,0.0139637671539056,0.0063563500977682
2;bc96c4dc5c584f94a9ae700d156ebc52;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.6603764757965456,0.6887245022184356,0.7356989367541402,0.7949679520012694,0.8585286744514511,0.9177976896985802,0.9647721242342848,0.9931201506561749,0.6549403940490368,0.6837421646259330,0.7314684813134351,0.7916861682190819,0.8562642562477532,0.9164819431533999,0.9642082598409021,0.9930100304177982,0.6459077842673246,0.6754634974969014,0.7244391438292586,0.7862331464160093,0.8525016921498196,0.9142956947365701,0.9632713410689275,0.9928270542985040,0.6344669281736208,0.6649775978997887,0.7155356662592027,0.7793262569087158,0.8477359649205807,0.9115265555700938,0.9620846239295078,0.9925952936556757,0.6221425558246152,0.6536819282409230,0.7059446206350228,0.7718859851874265,0.8426022060125165,0.9085435705649201,0.9608062629590199,0.9923456353753277,0.6105986417577018,0.6431015728136780,0.6969609415183893,0.7649168791792023,0.8377935496366216,0.9057494872974345,0.9596088560021458,0.9921117870581220,0.6014136980547189,0.6346832869191799,0.6898130550689883,0.7593718927929016,0.8339675303295158,0.9035263680534289,0.9586561362032371,0.9919257250676983,0.5958554551068567,0.6295889847961320,0.6854875316107878,0.7560163598169467,0.8316522254654042,0.9021810536715631,0.9580796004862189,0.9918131301754940;0.0017753475536668,0.0039001218427794,0.0055017917549526,0.0063607535105355,0.0063607535105355,0.0055017917549526,0.0039001218427794,0.0017753475536668,0.0039625479695099,0.0087050109467454,0.0122799131371355,0.0141971023395775,0.0141971023395775,0.0122799131371355,0.0087050109467454,0.0039625479695099,0.0057361798997289,0.0126013638708874,0.0177763881849902,0.0205517090774172,0.0205517090774172,0.0177763881849902,0.0126013638708874,0.0057361798997289,0.0068460091958872,0.0150394608343601,0.0212157427262447,0.0245280294193435,0.0245280294193435,0.0212157427262447,0.0150394608343601,0.0068460091958872,0.0070768303525428,0.0155465337356569,0.0219310561497676,0.0253550204383530,0.0253550204383530,0.0219310561497676,0.0155465337356569,0.0070768303525428,0.0063081766410898,0.0138579386640161,0.0195490027634594,0.0226010713406607,0.0226010713406607,0.0195490027634594,0.0138579386640161,0.0063081766410898,0.0045772304674578,0.0100553587317013,0.0141848106272854,0.0163994000522770,0.0163994000522770,0.0141848106272854,0.0100553587317013,0.0045772304674578,0.0021126246504467,0.0046410594521528,0.0065470115184664,0.0075691571681379,0.0075691571681379,0.0065470115184664,0.0046410594521528,0.0021126246504467
3;e59354802ad04188a3023184838c346b;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.5931533945830485,0.6271124624864453,0.6833847400828092,0.7543851153255285,0.8305266730322738,0.9015270482749929,0.9577993258713569,0.9917583937747536,0.5875779291261374,0.6220023753994732,0.6790458137619417,0.7510191850535963,0.8282041940738760,0.9001775653655306,0.9572210037279991,0.9916454500013350,0.5783133956885977,0.6135111430437414,0.6718359891664238,0.7454261500336974,0.8243450213941519,0.8979351822614254,0.9562600283841078,0.9914577757392515,0.5665782017559120,0.6027554736844785,0.6627034526583016,0.7383415676234415,0.8194566867444244,0.8950948017095643,0.9550427806833874,0.9912200526119539,0.5539360368505055,0.5911685372871942,0.6528650952180590,0.7307094432946792,0.8141905502741493,0.8920348983507695,0.9537314562816344,0.9909639567183230,0.5420937731962192,0.5803147352059217,0.6436492351494536,0.7235602224753208,0.8092576153704303,0.8891686026962973,0.9525031026398292,0.9907240646495317,0.5326709758209798,0.5716784490406697,0.6363162467445216,0.7178716428981151,0.8053325173131709,0.8868879134667644,0.9515257111706164,0.9905331843903062,0.5269685936187885,0.5664520388186720,0.6318785515565684,0.7144290924913701,0.8029571707560663,0.8855077116908681,0.9509342244287642,0.9904176696286477;0.0021267493979949,0.0046720890025767,0.0065907840290607,0.0076197636183324,0.0076197636183324,0.0065907840290607,0.0046720890025767,0.0021267493979949,0.0047361157647486,0.0104044013837614,0.0146771952405472,0.0169686577226568,0.0169686577226568,0.0146771952405472,0.0104044013837614,0.0047361157647486,0.0068311872336164,0.0150068996275778,0.0211698095512754,0.0244749249732014,0.0244749249732014,0.0211698095512754,0.0150068996275778,0.0068311872336164,0.0081174860639870,0.0178326686744941,0.0251560421538561,0.0290835041688520,0.0290835041688520,0.0251560421538561,0.0178326686744941,0.0081174860639870,0.0083542591055230,0.0183528168050214,0.0258898004340460,0.0299318197293966,0.0299318197293966,0.0258898004340460,0.0183528168050214,0.0083542591055230,0.0074179334575814,0.0162958764025917,0.0229881326906477,0.0265771320008736,0.0265771320008736,0.0229881326906477,0.0162958764025917,0.0074179334575814,0.0053666486714669,0.0117895696889781,0.0166312130553937,0.0192277446218011,0.0192277446218011,0.0166312130553937,0.0117895696889781,0.0053666486714669,0.0024727237375446,0.0054321329026750,0.0076629564973913,0.0088593279449346,0.0088593279449346,0.0076629564973913,0.0054321329026750,0.0024727237375446
4;4f2941b903f64ce9a2f6b635c8caaa4e;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.3220707256247941,0.3786567852248599,0.4724233886828073,0.5907314493321894,0.7176062721245069,0.8359143327738889,0.9296809362318363,0.9862669958319021,0.3166387973856759,0.3736782544516724,0.4681961655761591,0.5874521730392392,0.7153435840787510,0.8345995915418312,0.9291175026663177,0.9861569597323143,0.3076254409861674,0.3654172336448249,0.4611818114162367,0.5820107745781993,0.7115890400421723,0.8324180032041346,0.9281825809755464,0.9859743736342039,0.2962310554985847,0.3549739258001139,0.4523144980978662,0.5751319395573171,0.7068426703007942,0.8296601117602451,0.9270006840579974,0.9857435543595265,0.2839842712327236,0.3437493680268553,0.4427838328990952,0.5677385080648512,0.7017412309706947,0.8266959061364505,0.9257303710086904,0.9854954678028220,0.2725388429909330,0.3332592779141565,0.4338767972021296,0.5608288583339007,0.6969735991977348,0.8239256603295060,0.9245431796174790,0.9852636145407025,0.2634500397126238,0.3249291077019201,0.4268037289400781,0.5553419122974625,0.6931876275090891,0.8217258108664738,0.9236004321046316,0.9850795000939279,0.2579576095037472,0.3198951249961921,0.4225294221251585,0.5520261107290723,0.6908997371635808,0.8203964257674943,0.9230307228964607,0.9849682383889056;0.0035438065771325,0.0077851108136620,0.0109822359948310,0.0126968266464771,0.0126968266464771,0.0109822359948310,0.0077851108136620,0.0035438065771325,0.0078474892429051,0.0172395338276255,0.0243193235738666,0.0281161537342943,0.0281161537342943,0.0243193235738666,0.0172395338276255,0.0078474892429051,0.0112162449555151,0.0246400891220534,0.0347590779564984,0.0401858043674136,0.0401858043674136,0.0347590779564984,0.0246400891220534,0.0112162449555151,0.0131807736076067,0.0289558080870321,0.0408471408364241,0.0472243599981295,0.0472243599981295,0.0408471408364241,0.0289558080870321,0.0131807736076067,0.0134101416297263,0.0294596887110014,0.0415579510044620,0.0480461446953786,0.0480461446953786,0.0415579510044620,0.0294596887110014,0.0134101416297263,0.0117846365473881,0.0258887440449374,0.0365205201976486,0.0422222500233066,0.0422222500233066,0.0365205201976486,0.0258887440449374,0.0117846365473881,0.0084582909713116,0.0185813562542515,0.0262121945817528,0.0303045473421704,0.0303045473421704,0.0262121945817528,0.0185813562542515,0.0084582909713116,0.0038789513941189,0.0085213641847405,0.0120208478356520,0.0138975907260407,0.0138975907260407,0.0120208478356520,0.0085213641847405,0.0038789513941189
5;ac284633ea344f148d154838203908b5;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.2552896186763189,0.3174498286203531,0.4204531442404822,0.5504154342464216,0.6897883765774937,0.8197506665834331,0.9227539822035622,0.9849141921475963,0.2497887395750691,0.3124081022426126,0.4161722623473414,0.5470945320487075,0.6874969668173443,0.8184192365187104,0.9221833966234390,0.9848027592909827,0.2406608920138820,0.3040421467336512,0.4090688091303532,0.5415840148262041,0.6836947311008554,0.8162099367967062,0.9212365991934082,0.9846178539131774,0.2291216295267389,0.2934660546235952,0.4000887499557773,0.5346177169948543,0.6788880123562173,0.8134169793952943,0.9200396747274766,0.9843840998243327,0.2167189545443142,0.2820986181716243,0.3904367678304641,0.5271301736679503,0.6737216362218588,0.8104150420593452,0.9187531917181850,0.9841328553454951,0.2051276716127994,0.2714748477102096,0.3814162254214297,0.5201324708911619,0.6688932481855010,0.8076094936552332,0.9175508713664535,0.9838980474638634,0.1959229320319522,0.2630384182794216,0.3742529334680085,0.5145755336560796,0.6650589828386413,0.8053815830267124,0.9165960982152992,0.9837115844627686,0.1903603920760433,0.2579401778151713,0.3699240660017680,0.5112174065595845,0.6627418880413216,0.8040352285991381,0.9160191167857348,0.9835989025248628;0.0038928980457821,0.0085520024902784,0.0120640684281333,0.0139475590904567,0.0139475590904567,0.0120640684281333,0.0085520024902784,0.0038928980457821,0.0086151727279337,0.0189259974849062,0.0266983702341221,0.0308666266838251,0.0308666266838251,0.0266983702341221,0.0189259974849062,0.0086151727279337,0.0123010490905465,0.0270232102711687,0.0381208796688038,0.0440724640222473,0.0440724640222473,0.0381208796688038,0.0270232102711687,0.0123010490905465,0.0144376550849472,0.0317169524575731,0.0447422092328643,0.0517275420667948,0.0517275420667948,0.0447422092328643,0.0317169524575731,0.0144376550849472,0.0146699427588341,0.0322272470355917,0.0454620673847673,0.0525597873553742,0.0525597873553742,0.0454620673847673,0.0322272470355917,0.0146699427588341,0.0128766758216103,0.0282877595040627,0.0399047435642737,0.0461348318908991,0.0461348318908991,0.0399047435642737,0.0282877595040627,0.0128766758216103,0.0092337494683718,0.0202849002258569,0.0286153359591254,0.0330828767725193,0.0330828767725193,0.0286153359591254,0.0202849002258569,0.0092337494683718,0.0042323089975900,0.0092976277984558,0.0131159009959823,0.0151636079698820,0.0151636079698820,0.0131159009959823,0.0092976277984558,0.0042323089975900
6;f18f569d14a543669dfbd85706303639;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.1876583316816856,0.2554636556241299,0.3678212745745302,0.5095861621463160,0.6616163356621141,0.8033812232338999,0.9157388421843002,0.9835441661267446,0.1820871804824811,0.2503575226882091,0.3634857056856946,0.5062228364086112,0.6592956538223289,0.8020327845452453,0.9151609675427310,0.9834313097484588,0.1728426463565160,0.2418846203220746,0.3562914449099261,0.5006418750512194,0.6554448119233574,0.7997952420646504,0.9142020666525021,0.9832440406180605,0.1611557260836731,0.2311731952698943,0.3471964758219441,0.4935864356379489,0.6505765858296053,0.7969665456456099,0.9129898261976597,0.9830072953838807,0.1485941648028464,0.2196601345955087,0.3374208455550558,0.4860029720321517,0.6453440250712599,0.7939261515483558,0.9116868625079029,0.9827528323005652,0.1368542212658357,0.2089001120765113,0.3282846128204251,0.4789155222672150,0.6404537119578166,0.7910846214046066,0.9104691221485202,0.9825150129591957,0.1275313128346147,0.2003553772278093,0.3210293597672256,0.4732872460356403,0.6365702229774053,0.7888281092458200,0.9095020917852363,0.9823261561784309,0.1218973121086429,0.1951916407505092,0.3166448802595272,0.4698859777931603,0.6342233609550700,0.7874644584887032,0.9089176979977212,0.9822120266395875;0.0042464337444615,0.0093286573473932,0.0131596735044795,0.0152142144176520,0.0152142144176520,0.0131596735044795,0.0093286573473932,0.0042464337444615,0.0093926345660867,0.0206339424394845,0.0291077199539029,0.0336521337278545,0.0336521337278545,0.0291077199539029,0.0206339424394845,0.0093926345660867,0.0133996828370402,0.0294367126093813,0.0415255392666881,0.0480086727073409,0.0480086727073409,0.0415255392666881,0.0294367126093813,0.0133996828370402,0.0157105773889488,0.0345133356625090,0.0486869880579381,0.0562881955552310,0.0562881955552310,0.0486869880579381,0.0345133356625090,0.0157105773889488,0.0159458408183659,0.0350301674445348,0.0494160680589415,0.0571311024449127,0.0571311024449127,0.0494160680589415,0.0350301674445348,0.0159458408183659,0.0139826837375286,0.0307174615769051,0.0433322556703646,0.0500974609092721,0.0500974609092721,0.0433322556703646,0.0307174615769051,0.0139826837375286,0.0100191357236972,0.0220102537111995,0.0310492434016868,0.0358967755893283,0.0358967755893283,0.0310492434016868,0.0220102537111995,0.0100191357236972,0.0045901928097367,0.0100838346851285,0.0142249808507030,0.0164458418117988,0.0164458418117988,0.0142249808507030,0.0100838346851285,0.0045901928097367
7;d035db0262db45e196f1931470604967;-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.9602898564975362,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.7966664774136267,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.5255324099163290,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,-0.1834346424956498,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.1834346424956499,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.5255324099163290,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.7966664774136267,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362,0.9602898564975362;0.1191605253665278,0.1926832907842579,0.3145150641712138,0.4682337689481233,0.6330833431984710,0.7868020479753803,0.9086338213623362,0.9821565867800663,0.1135177468599822,0.1875115091987047,0.3101237536386505,0.4648272015252284,0.6307328247620045,0.7854362726485822,0.9080485170885280,0.9820422794272508,0.1041542742752173,0.1789295960446540,0.3028369328401470,0.4591744365557315,0.6268324386464932,0.7831699423620777,0.9070772791575710,0.9818526009270077,0.0923168438062052,0.1680802237276497,0.2936248340422305,0.4520281335491996,0.6219015170224167,0.7803048165293860,0.9058494268439665,0.9816128067654111,0.0795933234001784,0.1564187224897458,0.2837231643053346,0.4443468945869700,0.6166014916437086,0.7772252219253439,0.9045296637409326,0.9813550628305001,0.0677018409049679,0.1455198098136028,0.2744690012598712,0.4371679601611160,0.6116480544656437,0.7743470133668884,0.9032962048131568,0.9811141737217914,0.0582584733834792,0.1368646704710619,0.2671200048014994,0.4314669623062806,0.6077143878445210,0.7720613453493022,0.9023166796797397,0.9809228767673224,0.0525516259276260,0.1316341677055348,0.2626788346737778,0.4280217162084601,0.6053371812709292,0.7706800628056114,0.9017247297738544,0.9808072715517633;0.0046044990850718,0.0101152630197146,0.0142693159148542,0.0164970986436638,0.0164970986436638,0.0142693159148542,0.0101152630197146,0.0046044990850718,0.0101800627822132,0.0223637817484090,0.0315479554211240,0.0364733485258678,0.0364733485258678,0.0315479554211240,0.0223637817484090,0.0101800627822132,0.0145124123514764,0.0318811808349941,0.0449738815675368,0.0519953840138724,0.0519953840138724,0.0449738815675368,0.0318811808349941,0.0145124123514764,0.0169998495709471,0.0373456366324875,0.0526824350599393,0.0609074277392300,0.0609074277392300,0.0526824350599393,0.0373456366324875,0.0169998495709471,0.0172381463063656,0.0378691320466385,0.0534209152586191,0.0617612024230837,0.0617612024230837,0.0534209152586191,0.0378691320466385,0.0172381463063656,0.0151029300367126,0.0331784428375697,0.0468038924434784,0.0541111035143397,0.0541111035143397,0.0468038924434784,0.0331784428375697,0.0151029300367126,0.0108146416147817,0.0237578382309012,0.0335145115366756,0.0387469312554212,0.0387469312554212,0.0335145115366756,0.0237578382309012,0.0108146416147817,0.0049526903564174,0.0108801771234547,0.0153483586419413,0.0177446058413251,0.0177446058413251,0.0153483586419413,0.0108801771234547,0.0049526903564174
