n;subno;id;status;area
8;33;84d3171c1eef44b2abae6ce847403ca3;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;34;2e221f65ad9f4782b76879bf85356cd5;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;35;033916c5efac4905916b0532883143b2;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;36;7a245e2acc924dc9868b45891a7d8488;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;37;72bb47dd681546d8ab4802dbfe0535d8;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;38;370d29dec33c44e59b0adc174075ed0d;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;39;d1cfcf1a550849649b00770324d95b5b;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;40;8fcb0e4065aa4e4d8c6fb7901ed6f87a;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;41;f61e42c2747a447f8a25cbd8ef42090d;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;42;ab3e015375dd4b6b8cbf204a2df0cd63;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;43;586287136b0f4902bb9be91967e8b71d;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;44;93c36e7a21974dbe9a7274b70758f52e;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;45;b8e29c20fcbb45499f8756e68c7109bb;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;46;6a3f1a1a5e2f4695aaf22b3c9a093c38;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;47;e55293f77b14491ba24ba363ec748aef;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;48;a6b534c8cb154736a2a4f8b6c545b502;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;49;848c6c43ad7549978b3ba2f00af0e804;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;50;f4e0136a6fce4dffa5c91976bd027dcf;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;51;2037f26822ba4f0e9777da1e0a76a08d;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;52;f196519d5b904015a98b833716d0d958;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;53;1a05f73dbb23435fba36d2b819923152;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;54;827a72f39d18402fb5ead9838093cf20;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;55;f71492031b9e4d909f02b2485d000fee;inside;0.0625000000000000000000000000000000000000000000000000000000000000
